Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;MARSEILLE BLANCARDE;87751081;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LIMOGES BENEDICTINS;87592006;VIERZON VILLE;87576009;1;Tarif Avantage;11.9;45.0
TGV INOUI;MARMANDE;87586545;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Normal;14.3;47.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;PERPIGNAN;87784009;1;Tarif Avantage;21.5;172.0
TGV INOUI;LE TEIL;87764472;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Réglementé;49.36;49.36
TGV INOUI;MARSEILLE ST CHARLES;87751008;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MODANE;87742007;AIX LES BAINS - LE REVARD;87741132;1;Tarif Normal;13.2;45.0
TGV INOUI;NIMES;87775007;LE TEIL;87764472;1;Tarif Normal;14.3;47.0
TGV INOUI;LILLE EUROPE;87223263;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Avantage;25.0;172.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Réglementé;49.36;49.36
TGV INOUI;MARSEILLE ST CHARLES;87751008;RENNES;87471003;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;BERNAY;87444299;1;Tarif Normal;13.2;45.0
TGV INOUI;LYON PART DIEU;87723197;EVIAN LES BAINS;87745679;1;Tarif Avantage;15.5;47.0
TGV INOUI;LILLE EUROPE;87223263;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Avantage;25.0;172.0
TGV INOUI;TOURS;87571000;NIORT;87485300;1;Tarif Réglementé;49.36;49.36
TGV INOUI;MARSEILLE ST CHARLES;87751008;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MACON LOCHE TGV;87725705;ALBERTVILLE;87741645;1;Tarif Avantage;15.5;45.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LYON PART DIEU;87723197;1;Tarif Réglementé;47.33;47.33
TGV INOUI;LILLE FLANDRES;87286005;NIMES PONT DU GARD;87703975;1;Tarif Avantage;25.0;172.0
TGV INOUI;CAEN;87444000;VALOGNES;87447284;1;Tarif Normal;11.2;50.0
TGV INOUI;METZ VILLE;87192039;NICE VILLE;87756056;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MONTBARD;87713131;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Avantage;19.0;45.0
TGV INOUI;LYON PART DIEU;87723197;BEAUNE;87713545;1;Tarif Réglementé;47.33;47.33
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;ARRAS;87342014;1;Tarif Avantage;25.0;172.0
TGV INOUI;CARCASSONNE;87615286;NIMES;87775007;1;Tarif Avantage;11.9;50.0
TGV INOUI;MODANE;87742007;RENNES;87471003;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;LES ARCS DRAGUIGNAN;87755447;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;ST RAPHAEL VALESCURE;87757526;1;Tarif Réglementé;47.33;47.33
TGV INOUI;NIMES;87775007;ARRAS;87342014;1;Tarif Avantage;25.0;172.0
TGV INOUI;CARCASSONNE;87615286;NIMES PONT DU GARD;87703975;1;Tarif Avantage;11.9;50.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;THIONVILLE;87191007;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AIME LA PLAGNE;87741769;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CANNES;87757625;MARSEILLE BLANCARDE;87751081;1;Tarif Avantage;11.9;48.0
TGV INOUI;SURGERES;87485227;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;29.5;172.0
TGV INOUI;METZ VILLE;87192039;CULMONT CHALINDREY;87142125;1;Tarif Avantage;11.9;50.0
TGV INOUI;MORLAIX;87474338;AIX LES BAINS - LE REVARD;87741132;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;DOUAI;87345009;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MASSY TGV;87393702;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Avantage;11.9;48.0
TGV INOUI;LA BAULE ESCOUBLAC;87481754;LILLE EUROPE;87223263;1;Tarif Normal;31.0;172.0
TGV INOUI;NIMES;87775007;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Avantage;11.9;50.0
TGV INOUI;NANTES;87481002;BOURG ST MAURICE;87741793;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ROUEN RIVE DROITE;87411017;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MASSY TGV;87393702;TGV HAUTE PICARDIE;87313882;1;Tarif Avantage;11.9;48.0
TGV INOUI;LAVAL;87478404;LILLE EUROPE;87223263;1;Tarif Normal;31.0;172.0
TGV INOUI;CROIX WASQUEHAL;87286716;ARRAS;87342014;1;Tarif Normal;13.2;50.0
TGV INOUI;NIMES;87775007;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AIX LES BAINS - LE REVARD;87741132;REDON;87471300;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;DIJON VILLE;87713040;MACON LOCHE TGV;87725705;1;Tarif Normal;14.3;48.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ECOLE VALENTIN;87710731;1;Tarif Normal;52.0;172.0
TGV INOUI;DUNKERQUE;87281006;DOUAI;87345009;1;Tarif Normal;15.0;50.0
TGV INOUI;PARIS GARE DE LYON;87686006;ANTIBES;87757674;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ANGERS ST LAUD;87484006;AVIGNON TGV;87318964;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BOURG ST MAURICE;87741793;ST BRIEUC;87473009;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;ECOLE VALENTIN;87710731;1;Tarif Normal;52.0;172.0
TGV INOUI;NANTES;87481002;VANNES;87476606;1;Tarif Normal;15.0;50.0
TGV INOUI;POITIERS;87575001;AIME LA PLAGNE;87741769;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ANGERS ST LAUD;87484006;NIMES;87775007;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BREST;87474007;AIX LES BAINS - LE REVARD;87741132;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Réglementé;172.8;172.8
TGV INOUI;COLMAR;87182014;ECOLE VALENTIN;87710731;1;Tarif Avantage;15.5;50.0
TGV INOUI;POITIERS;87575001;BOURG ST MAURICE;87741793;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ANNEMASSE;87745497;REDON;87471300;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MODANE;87742007;GUINGAMP;87473207;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;172.8;172.8
TGV INOUI;MARSEILLE ST CHARLES;87751008;ANTIBES;87757674;1;Tarif Avantage;15.5;50.0
TGV INOUI;REDON;87471300;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ARRAS;87342014;AGDE;87781278;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MORLAIX;87474338;ANNEMASSE;87745497;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;ANGOULEME;87583005;LILLE EUROPE;87223263;1;Tarif Réglementé;172.8;172.8
TGV INOUI;ST MALO;87478107;VITRE;87471508;1;Tarif Normal;15.5;50.0
TGV INOUI;SAUMUR;87487603;MARSEILLE BLANCARDE;87751081;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BEZIERS;87781005;DOUAI;87345009;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;NIMES;87775007;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;AVIGNON TGV;87318964;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Réglementé;172.8;172.8
TGV INOUI;ANGERS ST LAUD;87484006;LE POULIGUEN;87481762;1;Tarif Réglementé;50.37;50.37
TGV INOUI;SAUMUR;87487603;NIMES;87775007;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BEZIERS;87781005;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;PERPIGNAN;87784009;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;BOURG ST MAURICE;87741793;TGV HAUTE PICARDIE;87313882;1;Tarif Réglementé;172.8;172.8
TGV INOUI;CHALON SUR SAONE;87725002;MONTBELIARD VILLE;87184523;1;Tarif Réglementé;50.37;50.37
TGV INOUI;ST BRIEUC;87473009;ALBERTVILLE;87741645;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BOURG ST MAURICE;87741793;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;ST GERVAIS LES BAINS LE FAYET;87746479;REDON;87471300;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;TGV HAUTE PICARDIE;87313882;1;Tarif Réglementé;172.8;172.8
TGV INOUI;MEUSE TGV;87147322;ST DIE DES VOSGES;87144014;1;Tarif Réglementé;50.37;50.37
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;NANTES;87481002;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;CANNES;87757625;MARNE LA VALLEE CHESSY;87111849;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;VANNES;87476606;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;LILLE FLANDRES;87286005;ANGOULEME;87583005;1;Tarif Réglementé;172.8;172.8
TGV INOUI;MIRAMAS;87753004;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Réglementé;50.37;50.37
TGV INOUI;STRASBOURG;87212027;LIBOURNE;87584052;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;CARENTAN;87447243;LANDRY;87741777;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;LES ARCS DRAGUIGNAN;87755447;1;Tarif Elève - Etudiant - Apprenti;48.0;48.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;PARIS NORD;87271007;1;Tarif Réglementé;172.8;172.8
TGV INOUI;MULHOUSE VILLE;87182063;ECOLE VALENTIN;87710731;1;Tarif Réglementé;50.37;50.37
TGV INOUI;STRASBOURG;87212027;ST RAPHAEL VALESCURE;87757526;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;GUINGAMP;87473207;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;MASSY PALAISEAU;87393579;1;Tarif Réglementé;48.34;48.34
TGV INOUI;MASSY PALAISEAU;87393579;MARSEILLE ST CHARLES;87751008;1;Tarif Réglementé;172.8;172.8
TGV INOUI;ANGOULEME;87583005;BIGANOS FACTURE;87582478;1;Tarif Avantage;11.9;51.0
TGV INOUI;TOUL;87141044;TOULOUSE MATABIAU;87611004;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;DOUAI;87345009;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;NIMES;87775007;1;Tarif Réglementé;48.34;48.34
TGV INOUI;MASSY TGV;87393702;MARSEILLE BLANCARDE;87751081;1;Tarif Réglementé;172.8;172.8
TGV INOUI;SETE;87773200;TOULOUSE MATABIAU;87611004;1;Tarif Avantage;11.9;51.0
TGV INOUI;TOULON;87755009;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;DUNKERQUE;87281006;AIME LA PLAGNE;87741769;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AVIGNON CENTRE;87765008;MARSEILLE BLANCARDE;87751081;1;Tarif Réglementé;48.34;48.34
TGV INOUI;PARIS AUSTERLITZ;87547000;TARBES;87671008;1;Tarif Réglementé;172.8;172.8
TGV INOUI;ANGOULEME;87583005;FUTUROSCOPE;87324095;1;Tarif Normal;14.3;51.0
TGV INOUI;VALOGNES;87447284;BOURG ST MAURICE;87741793;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;GUINGAMP;87473207;LANDRY;87741777;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AVIGNON CENTRE;87765008;MARSEILLE ST CHARLES;87751008;1;Tarif Réglementé;48.34;48.34
TGV INOUI;TGV HAUTE PICARDIE;87313882;ALBERTVILLE;87741645;1;Tarif Réglementé;172.8;172.8
TGV INOUI;LYON PERRACHE;87722025;BELLEGARDE GARE;87745000;1;Tarif Normal;15.0;51.0
TGV INOUI;VALOGNES;87447284;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LA ROCHE SUR FORON;87746305;VANNES;87476606;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AVIGNON TGV;87318964;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Réglementé;48.34;48.34
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Réglementé;172.8;172.8
TGV INOUI;LYON PERRACHE;87722025;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;15.0;51.0
TGV INOUI;VANNES;87476606;AIX LES BAINS - LE REVARD;87741132;2;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LANDRY;87741777;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LYON PART DIEU;87723197;ANNEMASSE;87745497;1;Tarif Réglementé;48.34;48.34
TGV INOUI;CLUSES  74;87746370;PARIS NORD;87271007;1;Tarif Avantage;21.5;173.0
TGV INOUI;RUFFEC CHARENTE;87583849;LIBOURNE;87584052;1;Tarif Normal;15.0;51.0
TGV INOUI;MANTES LA JOLIE;87381509;ROUEN RIVE DROITE;87411017;2;Tarif Réglementé;19.76;30.91
TGV INOUI;LILLE EUROPE;87223263;MARSEILLE ST CHARLES;87751008;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MANTES LA JOLIE TGV;87514596;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Réglementé;48.34;48.34
TGV INOUI;COLMAR;87182014;PERPIGNAN;87784009;1;Tarif Avantage;21.5;173.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ST RAPHAEL VALESCURE;87757526;1;Tarif Réglementé;51.49;51.49
TGV INOUI;CULMONT CHALINDREY;87142125;TOUL;87141044;2;Tarif Réglementé;24.73;30.91
TGV INOUI;LILLE FLANDRES;87286005;BEZIERS;87781005;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AGDE;87781278;MONTELIMAR GARE SNCF;87764001;1;Tarif Avantage;8.5;49.0
TGV INOUI;PARIS NORD;87271007;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Avantage;21.5;173.0
TGV INOUI;HENDAYE;87677005;BIGANOS FACTURE;87582478;1;Tarif Réglementé;51.49;51.49
TGV INOUI;RENNES;87471003;AURAY;87476200;2;Tarif Réglementé;24.73;30.91
TGV INOUI;LILLE FLANDRES;87286005;BIARRITZ;87673400;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CULMONT CHALINDREY;87142125;MACON VILLE;87725689;1;Tarif Avantage;11.9;49.0
TGV INOUI;STRASBOURG;87212027;PERPIGNAN;87784009;1;Tarif Avantage;21.5;173.0
TGV INOUI;MASSY TGV;87393702;MARNE LA VALLEE CHESSY;87111849;1;Tarif Réglementé;51.49;51.49
TGV INOUI;NIMES;87775007;MARSEILLE ST CHARLES;87751008;2;Tarif Réglementé;26.25;30.91
TGV INOUI;LILLE FLANDRES;87286005;MARSEILLE ST CHARLES;87751008;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MANTES LA JOLIE TGV;87514596;LISIEUX;87444265;1;Tarif Avantage;11.9;49.0
TGV INOUI;BREST;87474007;MASSY TGV;87393702;1;Tarif Normal;26.5;173.0
TGV INOUI;NIORT;87485300;ST PIERRE DES CORPS;87571240;1;Tarif Réglementé;51.49;51.49
TGV INOUI;MASSY PALAISEAU;87393579;ROUEN RIVE DROITE;87411017;2;Tarif Réglementé;29.39;30.91
TGV INOUI;LILLE FLANDRES;87286005;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;NANTES;87481002;ST PIERRE DES CORPS;87571240;1;Tarif Avantage;11.9;49.0
TGV INOUI;CARCASSONNE;87615286;NEUFCHATEAU;87141291;1;Tarif Normal;31.0;173.0
TGV INOUI;CAEN;87444000;BERNAY;87444299;1;Tarif Normal;11.2;52.0
TGV INOUI;BOURG ST MAURICE;87741793;BOURG EN BRESSE;87743005;2;Tarif Réglementé;30.91;30.91
TGV INOUI;LISON;87447219;AIME LA PLAGNE;87741769;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Avantage;11.9;49.0
TGV INOUI;NANTES;87481002;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Normal;31.0;173.0
TGV INOUI;AVIGNON CENTRE;87765008;PERPIGNAN;87784009;1;Tarif Avantage;11.9;52.0
TGV INOUI;CULMONT CHALINDREY;87142125;NANCY;87141002;2;Tarif Réglementé;30.91;30.91
TGV INOUI;LORIENT;87476002;ANNECY;87746008;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AGEN;87586008;TOULOUSE MATABIAU;87611004;1;Tarif Normal;13.2;49.0
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;SELESTAT;87214056;1;Tarif Réglementé;173.31;173.31
TGV INOUI;METZ VILLE;87192039;STRASBOURG;87212027;1;Tarif Avantage;11.9;52.0
TGV INOUI;NANTES;87481002;RENNES;87471003;2;Tarif Réglementé;30.91;30.91
TGV INOUI;MARSEILLE BLANCARDE;87751081;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;ARLES;87753657;MONTELIMAR GARE SNCF;87764001;1;Tarif Normal;13.2;49.0
TGV INOUI;MODANE;87742007;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Réglementé;173.81;173.81
TGV INOUI;CLUSES  74;87746370;BOURG EN BRESSE;87743005;1;Tarif Réglementé;52.5;52.5
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;MASSY PALAISEAU;87393579;2;Tarif Avantage;10.5;31.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;AVIGNON SUD;87765024;VALENCE VILLE;87761007;1;Tarif Normal;14.3;49.0
TGV INOUI;MODANE;87742007;MASSY TGV;87393702;1;Tarif Réglementé;173.81;173.81
TGV INOUI;GRENOBLE;87747006;MACON VILLE;87725689;1;Tarif Réglementé;52.5;52.5
TGV INOUI;MASSY TGV;87393702;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Avantage;10.5;31.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;THIONVILLE;87191007;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BESANCON VIOTTE;87718007;BOURG EN BRESSE;87743005;1;Tarif Normal;14.3;49.0
TGV INOUI;QUIMPER;87474098;LORRAINE TGV;87142109;1;Tarif Avantage;21.5;174.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;MONTELIMAR GARE SNCF;87764001;1;Tarif Réglementé;52.5;52.5
TGV INOUI;MULHOUSE VILLE;87182063;NANCY;87141002;2;Tarif Normal;12.3;31.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;THIONVILLE;87191007;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;METZ VILLE;87192039;SELESTAT;87214056;1;Tarif Avantage;14.7;49.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;MASSY PALAISEAU;87393579;1;Tarif Normal;24.5;174.0
TGV INOUI;BIGANOS FACTURE;87582478;TARBES;87671008;1;Tarif Avantage;11.9;53.0
TGV INOUI;STRASBOURG;87212027;NANCY;87141002;2;Tarif Normal;12.3;31.0
TGV INOUI;METZ VILLE;87192039;ANTIBES;87757674;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;15.0;49.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;24.5;174.0
TGV INOUI;ST BRIEUC;87473009;VITRE;87471508;1;Tarif Normal;15.0;53.0
TGV INOUI;COLMAR;87182014;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Normal;13.3;31.0
TGV INOUI;METZ VILLE;87192039;CANNES;87757625;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BORDEAUX ST JEAN;87581009;BAYONNE;87673004;1;Tarif Avantage;15.5;49.0
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Normal;24.5;174.0
TGV INOUI;LAVAL;87478404;LANNION;87473223;1;Tarif Avantage;15.5;53.0
TGV INOUI;LYON PART DIEU;87723197;CHALON SUR SAONE;87725002;2;Tarif Normal;13.3;31.0
TGV INOUI;METZ VILLE;87192039;MARSEILLE BLANCARDE;87751081;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;MORLAIX;87474338;VITRE;87471508;1;Tarif Avantage;15.5;49.0
TGV INOUI;BREST;87474007;ANNECY;87746008;1;Tarif Avantage;25.0;174.0
TGV INOUI;LE CROISIC;87481788;SABLE SUR SARTHE;87396408;1;Tarif Avantage;15.5;53.0
TGV INOUI;LYON PERRACHE;87722025;CHALON SUR SAONE;87725002;2;Tarif Normal;13.3;31.0
TGV INOUI;MODANE;87742007;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CAEN;87444000;MANTES LA JOLIE TGV;87514596;1;Tarif Réglementé;49.36;49.36
TGV INOUI;EPINAL;87144006;PARIS EST;87113001;1;Tarif Normal;29.5;174.0
TGV INOUI;MACON LOCHE TGV;87725705;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Avantage;15.5;53.0
TGV INOUI;NARBONNE;87781104;NIMES PONT DU GARD;87703975;2;Tarif Normal;13.3;31.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;ST PIERRE DES CORPS;87571240;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BIGANOS FACTURE;87582478;LOURDES;87671339;1;Tarif Avantage;11.9;50.0
TGV INOUI;PARIS EST;87113001;SARREBOURG;87215012;1;Tarif Normal;29.5;174.0
TGV INOUI;TOURS;87571000;ANGOULEME;87583005;1;Tarif Avantage;15.5;53.0
TGV INOUI;NIMES;87775007;NARBONNE;87781104;2;Tarif Normal;13.3;31.0
TGV INOUI;MORLAIX;87474338;AIX LES BAINS - LE REVARD;87741132;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;NIMES;87775007;PERPIGNAN;87784009;1;Tarif Avantage;11.9;50.0
TGV INOUI;STRASBOURG;87212027;CONFLANS FIN D'OISE;87381459;1;Tarif Normal;29.5;174.0
TGV INOUI;LE TEIL;87764472;MIRAMAS;87753004;1;Tarif Normal;16.0;53.0
TGV INOUI;VALOGNES;87447284;LISIEUX;87444265;2;Tarif Normal;13.3;31.0
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;PERPIGNAN;87784009;NIMES PONT DU GARD;87703975;1;Tarif Avantage;11.9;50.0
TGV INOUI;AVIGNON TGV;87318964;TOUL;87141044;1;Tarif Normal;31.0;174.0
TGV INOUI;BESANCON VIOTTE;87718007;CHALON SUR SAONE;87725002;1;Tarif Normal;17.0;53.0
TGV INOUI;AVIGNON CENTRE;87765008;TOULON;87755009;2;Tarif Avantage;14.3;31.0
TGV INOUI;NANCY;87141002;TOULON;87755009;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;NIMES PONT DU GARD;87703975;1;Tarif Avantage;11.9;50.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;NEUFCHATEAU;87141291;1;Tarif Normal;31.0;174.0
TGV INOUI;BAYEUX;87444067;VERSAILLES CHANTIERS;87393009;1;Tarif Avantage;11.9;54.0
TGV INOUI;BOURG ST MAURICE;87741793;BOURG EN BRESSE;87743005;2;Tarif Normal;14.3;31.0
TGV INOUI;NANTES;87481002;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BAR LE DUC;87175042;THIONVILLE;87191007;1;Tarif Normal;14.3;50.0
TGV INOUI;BORDEAUX ST JEAN;87581009;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Réglementé;174.93;174.93
TGV INOUI;MACON LOCHE TGV;87725705;SALLANCHES-COMBLOUX-MEGEVE;87746438;1;Tarif Avantage;11.9;54.0
TGV INOUI;CHALON SUR SAONE;87725002;ECOLE VALENTIN;87710731;2;Tarif Normal;14.3;31.0
TGV INOUI;PERPIGNAN;87784009;DOUAI;87345009;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;ANNECY;87746008;BOURG EN BRESSE;87743005;1;Tarif Normal;15.0;50.0
TGV INOUI;NICE VILLE;87756056;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Avantage;21.5;175.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;AIME LA PLAGNE;87741769;1;Tarif Normal;12.2;54.0
TGV INOUI;MACON LOCHE TGV;87725705;AIME LA PLAGNE;87741769;2;Tarif Avantage;14.3;31.0
TGV INOUI;POITIERS;87575001;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
